ARQUIVO: cpos - PLANILHA: Comp EDIF Sem Des Julho24
DATA DA CONVERSÃO: 28/06/2025 11:44


CODIGO    DESCRICAO                                                                                                                                                                                                                                UNIDADE   PRECO_UNITARIO  FONTE
18002052  SUINÃ (ERYTRINA SPECIOSA)                                                                                                                                                                                                                UN        176,43          cpos 
18002055  TIPUANA (TIPUANA TIPU)                                                                                                                                                                                                                   UN        390,43          cpos 
18002061  ARECA BAMBU (CHRYSALIDO CARPUS LUTESCENS)                                                                                                                                                                                                UN        88,75           cpos 
18002063  BURITI (MAURITIA VINIFERA)                                                                                                                                                                                                               UN        280,42          cpos 
18002065  COLINIA (CHAMAEDOREA ELEGANS)                                                                                                                                                                                                            UN        286,52          cpos 
18002067  COQUEIRO (COCOS NUCIFERA)                                                                                                                                                                                                                UN        207,15          cpos 
18002070  GUARIROBA (SYAGRUS OLERACEA)                                                                                                                                                                                                             UN        181,97          cpos 
18002073  JERIVÁ (ARECASTRUM ROMANZOFFIANUM)                                                                                                                                                                                                       UN        133,49          cpos 
18002075  LATÂNIA (LATANIA SPP)                                                                                                                                                                                                                    UN        156,38          cpos 
18002077  SEAFORTIA (ARCHONTO PHOENIX CUNNINGHAMIANA)                                                                                                                                                                                              UN        155,45          cpos 
18002080  PALMEIRA IMPERIAL (ROY STONEAOLERACEA)                                                                                                                                                                                                   UN        139,72          cpos 
18002090  PATA DE VACA (BAUHINIA VARIEGATA)                                                                                                                                                                                                        UN        319,29          cpos 
18002091  QUARESMEIRA (TIBOUCHINA GRANULOSA)                                                                                                                                                                                                       UN        340,55          cpos 
18002092  MANACA DA SERRA (TIBOUCHINA MUTABILIS)                                                                                                                                                                                                   UN        313,38          cpos 
18003001  GRAMA BATATAES EM PLACAS (PASPALUM NOTATUM)                                                                                                                                                                                              M2        23,14           cpos 
18003003  GRAMA SÃO CARLOS EM PLACAS (ANOXONOPUS OBTUSIFOLIUS)                                                                                                                                                                                     M2        31,10           cpos 
18003005  GRAMA ESMERALDA                                                                                                                                                                                                                          M2        22,82           cpos 
18003007  GRAMA PRETA (OPHIOPOGUM JAPONICUS) - 36 MUDAS POR M2                                                                                                                                                                                     M2        61,98           cpos 
18003013  CINERARIA (SENECIO CINERARIA)                                                                                                                                                                                                            DÚZIA     78,66           cpos 
18003015  CLOROFITO (CLOROPHYTUM CROMOSSUM)                                                                                                                                                                                                        DÚZIA     48,58           cpos 
18003017  FILODENDRO (PHILODENDRON BIPINNATIFIDUM)                                                                                                                                                                                                 DÚZIA     83,10           cpos 
18003019  HERA (HEDERA HELIX)                                                                                                                                                                                                                      DÚZIA     50,75           cpos 
18003021  LÍRIO (HEMEROCALLIS FLAVA)                                                                                                                                                                                                               DÚZIA     84,60           cpos 
18003023  MARIA SEM VERGONHA (IMPATIENS SPP)                                                                                                                                                                                                       DÚZIA     54,71           cpos 
18003025  MONSTERA (MONSTERA DELICIOSA)                                                                                                                                                                                                            UN        100,33          cpos 
18003027  PILEA (PILEA CADIEREI)                                                                                                                                                                                                                   DÚZIA     49,86           cpos 
18003029  VEDELIA (WEDELIA PALUDARIS)                                                                                                                                                                                                              DÚZIA     53,08           cpos 
18003041  IPOMÉIA (IPOMEIA LEARII)                                                                                                                                                                                                                 UN        77,30           cpos 
18003043  JASMIM ESTRELA (TRACHELOSPERMOM JASMINDA)                                                                                                                                                                                                UN        72,48           cpos 
18003045  LÁGRIMA DE CRISTO (CLERODENDRON THOMSONAE)                                                                                                                                                                                               UN        70,00           cpos 
18003047  MARACUJÁ (PASSIFLORA COERULEA)                                                                                                                                                                                                           UN        59,86           cpos 
18003049  PRIMAVERA (BOUGAINVILLEA GLABRA)                                                                                                                                                                                                         UN        84,96           cpos 
18003051  TUMBERGIA (THUNBERGIA GRANDIFLORA)                                                                                                                                                                                                       UN        63,89           cpos 
18003053  UNHA DE GATO (FICUS PUMILA)                                                                                                                                                                                                              UN        8,58            cpos 
18003061  ABUTILOM (ABUTILON STRIATUM)                                                                                                                                                                                                             UN        52,53           cpos 
18003063  ACALIFA (ACALYPHA WILKESIANA)                                                                                                                                                                                                            UN        63,90           cpos 
18003065  ALAMANDA (ALLAMANDA NERIIFOLIA)                                                                                                                                                                                                          UN        61,66           cpos 
18003067  AZALÉA (RHODODENDRON INDICUM)                                                                                                                                                                                                            UN        69,18           cpos 
18003069  BAMBUZINHO (BAMBUZA GRACILIS)                                                                                                                                                                                                            UN        77,44           cpos 
18003071  BELA EMÍLIA (PLUMBAGO CAPENSIS)                                                                                                                                                                                                          UN        46,17           cpos 
18003073  CAMARÃO (BELOPERONE GUTATA)                                                                                                                                                                                                              UN        51,18           cpos 
18003075  COSMOS (COSMOS BIPINNATUS)                                                                                                                                                                                                               UN        40,44           cpos 
18003077  DRACENA (DRACAENA FRAGRANS)                                                                                                                                                                                                              UN        65,79           cpos 
18003079  ESPONJINHA (CALLIANDRA TWEEDII)                                                                                                                                                                                                          UN        63,73           cpos 
18003083  HIBISCO (HIBISCUS ROSA SINENSIS)                                                                                                                                                                                                         UN        57,16           cpos 
18003085  MALVAVISCO (MALVAVISCUS MOLLIS)                                                                                                                                                                                                          UN        51,69           cpos 
18003087  PIRACANTA (PYRACANTHA COCCINEA)                                                                                                                                                                                                          UN        81,24           cpos 
18006003  MULTI EXERCITADOR CONJUGADO COM 6 FUNÇÕES                                                                                                                                                                                                UN        6.556,97        cpos 
18010050  ORLA PARA ÁRVORE EM PARALELEPÍPEDO - 1,20 X 1,20 M                                                                                                                                                                                       UN        370,30          cpos 
18010056  ORLA DE SEPARAÇÃO EM CONCRETO                                                                                                                                                                                                            M         106,38          cpos 
18010060  GRELHA DE CONCRETO PARA PISOS GRAMADOS 60X45X9,5CM                                                                                                                                                                                       M2        96,03           cpos 
18010090  TORNEIRA PARA JARDIM                                                                                                                                                                                                                     UN        498,07          cpos 
18012001  BANCO DE CONCRETO POLIDO COM PINTURA EM POLIURETANO                                                                                                                                                                                      M         316,48          cpos 
18012002  CONJUNTO MESA E BANCOS EM CONCRETO                                                                                                                                                                                                       CJ        1.836,94        cpos 
18012003  BANCO EM CONCRETO APARENTE - L=40CM                                                                                                                                                                                                      M         293,65          cpos 
18012004  BANCO EM CONCRETO APARENTE - L=50CM                                                                                                                                                                                                      M         324,23          cpos 
18012005  BANCO EM CONCRETO APARENTE COM BALANÇO DE 40CM                                                                                                                                                                                           M         450,41          cpos 
18012006  BANCO EM CONCRETO APARENTE, TIPO PMSP                                                                                                                                                                                                    M         332,54          cpos 
18012012  BANCO EM BLOCOS DE CONCRETO APARENTE                                                                                                                                                                                                     M         519,03          cpos 
18012017  BANCO EM ALVENARIA APARENTE E CONCRETO                                                                                                                                                                                                   M         394,27          cpos 
18012018  BANCO EM ALVENARIA REVESTIDA E CONCRETO                                                                                                                                                                                                  M         425,82          cpos 
18012019  BANCO JARDINEIRA EM ALVENARIA DE TIJOLO APARENTE                                                                                                                                                                                         M         566,12          cpos 
18013021  MINI ANFITEATRO                                                                                                                                                                                                                          UN        12.633,24       cpos 
18013026  MURAL EM ALVENARIA                                                                                                                                                                                                                       UN        3.295,46        cpos 
18013041  TANQUE DE AREIA - GENÉRICO - ESCAVAÇÃO E APILOAMENTO                                                                                                                                                                                     M3        65,08           cpos 
18013042  RV.11 - TANQUE DE AREIA - GENÉRICO - DRENAGEM                                                                                                                                                                                            M         108,83          cpos 
18013043  TANQUE DE AREIA - GENÉRICO - LASTRO DE CONCRETO                                                                                                                                                                                          M3        526,92          cpos 
18013044  TANQUE DE AREIA - GENÉRICO - BORDA BAIXA                                                                                                                                                                                                 M         406,43          cpos 
18013045  TANQUE DE AREIA - GENÉRICO - BORDA ALTA                                                                                                                                                                                                  M         508,20          cpos 
18013046  TANQUE DE AREIA - GENÉRICO - FORNECIMENTO E APLICAÇÃO DE AREIA LAVADA                                                                                                                                                                    M3        192,62          cpos 
18013051  BRINQUEDO - TRENZINHO DE TUBOS DE CONCRETO/FABES                                                                                                                                                                                         UN        4.994,00        cpos 
18013053  FORTINHO                                                                                                                                                                                                                                 UN        7.381,25        cpos 
18014005  CARROSSEL PARA 20 LUGARES, DIÂMETRO 2,20M, FORNECIMENTO E INSTALAÇÃO                                                                                                                                                                     UN        4.159,75        cpos 
18014008  ESCORREGADOR COMPR=3,00M H=1,80M - ESTRUTURA METÁLICA                                                                                                                                                                                    UN        3.249,50        cpos 
18014011  GANGORRA COM 3 PRANCHAS COMPR=3,00M H=0,70M - ESTRUTURA METÁLICA                                                                                                                                                                         UN        2.430,82        cpos 
18014015  BALANÇO DE 3 LUGARES COM PNEUS COMPR=4,50M H=2,50M - ESTRUTURA METÁLICA                                                                                                                                                                  UN        2.341,05        cpos 
18014016  BRINQUEDO TIPO BALANÇO FRONTAL DUPLO PARA CADEIRANTE COM ESTRUTURA EM TUBOS DE AÇO CARBONO - INSTALADO                                                                                                                                   UN        16.612,25       cpos 
18014022  ESCADA HORIZONTAL COMPR=1,80M H=1,80M - ESTRUTURA METÁLICA                                                                                                                                                                               UN        2.132,05        cpos 
18014024  GAIOLA LABIRINTO (1,5X1,5X2,0)M - ESTRUTURA METÁLICA                                                                                                                                                                                     UN        3.056,83        cpos 
18014030  PLACAS DE E.V.A. ESP.30MM PARA USO INTERNO, TIPO TATAMI, COLOCADAS                                                                                                                                                                       M2        94,85           cpos 
18014041  PLAYGROUND BRINQUEDOS DE MADEIRA - CASA TARZAN COM RAMPA ESCALADA, ESCORREGADOR, PONTE E ESCADA MARINHEIRO                                                                                                                               UN        8.664,40        cpos 
18014042  PLAYGROUND BRINQUEDOS DE MADEIRA - CASA TARZAN COM RAMPA ESCALADA, ESCORREGADOR E ESCADA MARINHEIRO                                                                                                                                      UN        7.769,67        cpos 
18014043  PLAYGROUND BRINQUEDOS DE MADEIRA - CASA TARZAN COM ESCORREGADOR E ESCADA MARINHEIRO                                                                                                                                                      UN        6.389,62        cpos 
18014044  PLAYGROUND BRINQUEDOS DE MADEIRA - DOIS CAVALINHOS E DUAS GANGORRAS                                                                                                                                                                      UN        4.154,70        cpos 
18014045  PLAYGROUND BRINQUEDOS DE MADEIRA - ESCORREGADOR ( ALT.=1,80M COMP.=3,00M)                                                                                                                                                                UN        2.601,71        cpos 
18014046  PLAYGROUND BRINQUEDOS DE MADEIRA - GANGORRA DUPLA                                                                                                                                                                                        UN        1.412,49        cpos 
18014047  PLAYGROUND BRINQUEDOS DE MADEIRA - ARGOLA E TRAPÉZIO                                                                                                                                                                                     UN        1.726,10        cpos 
18014048  PLAYGROUND BRINQUEDOS DE MADEIRA - BALANÇA DUPLA                                                                                                                                                                                         UN        2.620,83        cpos 
18014049  PLAYGROUND BRINQUEDOS DE MADEIRA - ESCADA HORIZONTAL                                                                                                                                                                                     UN        1.681,36        cpos 
18015001  APARELHOS DE GINÁTICA EM MADEIRA - BARRA DUPLA EM DOIS NIVEIS                                                                                                                                                                            UN        1.356,73        cpos 
18015002  APARELHOS DE GINÁTICA EM MADEIRA - BARREIRA SIMPLES                                                                                                                                                                                      UN        1.587,94        cpos 
18015003  APARELHOS DE GINÁTICA EM MADEIRA - BARRAS PARALELAS                                                                                                                                                                                      UN        1.393,97        cpos 
18015010  CARACOL - DEMARCAÇÃO DE PISO                                                                                                                                                                                                             UN        366,56          cpos 
18015013  AMARELINHA DEMARCAÇÃO DE PISO                                                                                                                                                                                                            UN        180,29          cpos 
18015014  XADREZ - DEMARCAÇÃO DE PISO (RD-04)                                                                                                                                                                                                      UN        1.168,35        cpos 
18015050  FORNECIMENTO E APLICAÇÃO DE AREIA FINA                                                                                                                                                                                                   M3        261,50          cpos 
18015051  FORNECIMENTO E APLICAÇÃO DE PEDRA N.2                                                                                                                                                                                                    M3        237,45          cpos 
18016001  SURF DUPLO CONJUGADO (EXERCITADOR PARA IDOSOS)                                                                                                                                                                                           UN        2.253,69        cpos 
18016002  ROTAÇÃO DIAGONAL DUPLA - APARELHO DUPLO CONJUGADO                                                                                                                                                                                        UN        1.891,51        cpos 
18016003  MULTI EXERCITADOR CONJUGADO COM 6 FUNÇÕES                                                                                                                                                                                                UN        6.556,66        cpos 
18016004  SIMULADOR DE CAVALGADA                                                                                                                                                                                                                   UN        4.012,74        cpos 
18016005  SIMULADOR DE CAVALGADA TRIPLO                                                                                                                                                                                                            UN        5.758,43        cpos 
18016006  ALONGADOR COM 3 ALTURAS CONJUGADO                                                                                                                                                                                                        UN        2.623,33        cpos 
18016007  PRESSÃO DE PERNAS TRIPLO CONJUGADO                                                                                                                                                                                                       UN        3.713,91        cpos 
18016008  REMADA SENTADA                                                                                                                                                                                                                           UN        2.156,89        cpos 
18016009  SIMULADOR DE CAMINHADA DUPLO CONJUGADO                                                                                                                                                                                                   UN        3.812,81        cpos 
18016010  SIMULADOR DE CAMINHADA TRIPLO CONJUGADO                                                                                                                                                                                                  UN        5.354,36        cpos 
18016011  ROTAÇÃO VERTICAL DUPLO                                                                                                                                                                                                                   UN        1.362,03        cpos 
18016012  ROTAÇÃO VERTICAL TRIPLO CONJUGADO                                                                                                                                                                                                        UN        1.902,63        cpos 
18016013  ESQUI DUPLO CONJUGADO                                                                                                                                                                                                                    UN        4.918,28        cpos 
18016014  ESQUI TRIPLO CONJUGADO                                                                                                                                                                                                                   UN        6.835,54        cpos 
18016015  BICICLETA DE CADEIRA INDIVIDUAL                                                                                                                                                                                                          UN        1.958,18        cpos 
18016016  BICICLETA DE CADEIRA TRIPLA                                                                                                                                                                                                              UN        5.426,87        cpos 
18016017  PUXADOR PEITORAL DUPLO STAR                                                                                                                                                                                                              UN        3.644,01        cpos 
18016018  TWIST TRIPLO                                                                                                                                                                                                                             UN        2.927,74        cpos 
18016019  PLACA ORIENTADORA VERTICAL                                                                                                                                                                                                               UN        3.576,63        cpos 
18016020  LIXEIRA DUPLA                                                                                                                                                                                                                            UN        1.317,42        cpos 
18060007  RETIRADA DE GRAMA                                                                                                                                                                                                                        M2        7,23            cpos 
18070007  RECOLOCAÇÃO DE GRAMA                                                                                                                                                                                                                     M2        47,80           cpos 
18070040  TRANSPLANTE DE ÁRVORES COM DIÂMETRO ATÉ 30CM                                                                                                                                                                                             UN        1.571,91        cpos 
18070041  TRANSPLANTE DE ÁRVORES COM DAP MAIOR OU IGUAL A 30CM                                                                                                                                                                                     UN        10.744,55       cpos 
18080001  REVOLVIMENTO E AJUSTE DO SOLO                                                                                                                                                                                                            M2        12,05           cpos 
18080011  TERRA PREPARADA PARA PLANTIO                                                                                                                                                                                                             M3        293,38          cpos 
18080013  CALCAREO DOLOMITICO                                                                                                                                                                                                                      KG        1,21            cpos 
18080015  ADUBO QUÍMICO NPK, 10:10:10                                                                                                                                                                                                              KG        8,85            cpos 
18080030  PREPARO DO SOLO PARA PLANTIO DE GRAMA BATATAES                                                                                                                                                                                           M2        12,05           cpos 
18080035  RECOLOCAÇÃO DE TERRA DE JARDIM                                                                                                                                                                                                           M3        329,54          cpos 
20001001  LEVANTAMENTO PLANIMÉTRICO DE PERÍMETRO - ATÉ 1.000M                                                                                                                                                                                      GL        3.216,79        cpos 
20001002  LEVANTAMENTO PLANIMÉTRICO DE PERÍMETRO - EXCEDENTE 1.000M                                                                                                                                                                                M         2,49            cpos 
20001013  LEVANTAMENTO PLANIALTIMÉTRICO DE ÁREAS - ATÉ 10.000M2                                                                                                                                                                                    GL        6.146,01        cpos 
20001014  LEVANTAMENTO PLANIALTIMÉTRICO DE ÁREAS - EXCEDENTE A 10.000M2                                                                                                                                                                            M2        0,52            cpos 
20002001  TRADO MANUAL                                                                                                                                                                                                                             M         93,59           cpos 
20002002  MOBILIZAÇÃO E INSTALAÇÃO DE 1 EQUIPAMENTO PARA EXECUÇÃO DE SONDAGEM A PERCUSSÃO                                                                                                                                                          UN        713,03          cpos 
20002003  DESLOCAMENTO DE EQUIPAMENTO ENTRE FUROS EM TERRENO PLANO, CONSIDERANDO A DISTÂNCIA ATÉ 100M, PARA SONDAGEM A PERCUSSÃO                                                                                                                   UN        98,09           cpos 
20002004  DESLOCAMENTO DE EQUIPAMENTO ENTRE FUROS EM TERRENO PLANO, CONSIDERANDO A DISTÂNCIA DE 100 À 200M, PARA FUNDAÇÃO A PERCUSSÃO                                                                                                              UN        196,17          cpos 
20002005  DESLOCAMENTO DE EQUIPAMENTO ENTRE FUROS EM TERRENO PLANO, CONSIDERANDO A DISTÂNCIA ACIMA DE 200M, PARA SONDAGEM A PERCUSSÃO                                                                                                              UN        294,26          cpos 
20002006  DESLOCAMENTO DE EQUIPAMENTO ENTRE FUROS EM TERRENO ACIDENTADO, CONSIDERANDO A DISTÂNCIA ATÉ 50M, PARA SONDAGEM A PERCUSSÃO                                                                                                               UN        98,09           cpos 
20002007  DESLOCAMENTO DE EQUIPAMENTO ENTRE FUROS EM TERRENO ACIDENTADO, CONSIDERANDO A DISTÂNCIA ACIMA DE 50M, PARA SONDAGEM A PERCUSSÃO                                                                                                          UN        172,07          cpos 
20002008  EXECUÇÃO DE PLATAFORMA EM TERRENO ALAGADIÇO OU ACIDENTADO, PARA SONDAGEM A PERCUSSÃO                                                                                                                                                     UN        220,83          cpos 
20002009  PERFURAÇÃO E EXECUÇÃO DE ENSAIO PENETROMÉTRICO OU DE LAVAGEM POR TEMPO                                                                                                                                                                   M         140,11          cpos 
20003001  COORDENADOR GERAL                                                                                                                                                                                                                        H         472,74          cpos 
20003002  ENGENHEIRO/ ARQUITETO SÊNIOR                                                                                                                                                                                                             H         291,94          cpos 
20003003  ENGENHEIRO/ ARQUITETO JUNIOR                                                                                                                                                                                                             H         132,61          cpos 
20003004  ENGENHEIRO/ ARQUITETO PLENO                                                                                                                                                                                                              H         178,73          cpos 
20003005  PROJETISTA                                                                                                                                                                                                                               H         145,26          cpos 
20003006  DESENHISTA PROJETISTA                                                                                                                                                                                                                    H         63,75           cpos 
20003007  COORDENADOR SETORIAL                                                                                                                                                                                                                     H         472,74          cpos 
20003008  CONSULTOR                                                                                                                                                                                                                                H         472,74          cpos 
20003009  PROJETISTA CADISTA                                                                                                                                                                                                                       H         63,75           cpos 
20003021  DESENVOLVIMENTO DE PRANCHA DE DESENHO TÉCNICO/ DETALHAMENTO FORMATO A1                                                                                                                                                                   UN        1.757,10        cpos 
20003024  DESENHISTA CADISTA                                                                                                                                                                                                                       H         49,96           cpos 
20003050  SERVIÇO DE PLOTAGEM EM PAPEL SULFITE, TAMANHO A1, PRETO E BRANCO                                                                                                                                                                         UN        11,09           cpos 
20003051  SERVIÇO DE PLOTAGEM EM PAPEL SULFITE, TAMANHO A0, PRETO E BRANCO                                                                                                                                                                         UN        13,49           cpos 
20003052  SERVIÇO DE PLOTAGEM EM PAPEL SULFITE, TAMANHO A1, COLORIDA                                                                                                                                                                               UN        14,72           cpos 
20003053  SERVIÇO DE PLOTAGEM EM PAPEL SULFITE, TAMANHO A0, COLORIDA                                                                                                                                                                               UN        19,69           cpos 
20003054  CÓPIA XEROX EM TAMANHO OFÍCIO, UMA FACE, PRETO E BRANCO                                                                                                                                                                                  UN        1,51            cpos 
20003055  CÓPIA XEROX EM TAMANHO OFÍCIO, UMA FACE, COLORIDA                                                                                                                                                                                        UN        2,47            cpos 
20003056  CÓPIA XEROX EM TAMANHO A3, UMA FACE, PRETO E BRANCO                                                                                                                                                                                      UN        1,34            cpos 
20003057  CÓPIA XEROX EM TAMANHO A3, UMA FACE, COLORIDA                                                                                                                                                                                            UN        5,42            cpos 
20003058  CÓPIA XEROX - PRETO E BRANCO                                                                                                                                                                                                             M2        15,55           cpos 
20003059  ENGENHEIRO DA OBRA                                                                                                                                                                                                                       H         175,10          cpos 
20003060  PROJETO BÁSICO (PRANCHA A1)                                                                                                                                                                                                              UN        4.731,47        cpos 
20003061  PROJETO EXECUTIVO (PRANCHA A1)                                                                                                                                                                                                           UN        3.609,10        cpos 
20003070  LEVANTAMENTO CADASTRAL DE EDIFICAÇÃO ATÉ 500M2                                                                                                                                                                                           UN        3.755,49        cpos 
